# Configuracion:
# Concentracion g/m^3_=_11700.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136197.58799317133
# 
Resultados:
# tau_s_=_(1.65+/-0.20)e-07
# dphi_rad_=_6.42+/-0.02
# SAR_W/g_=_176.12+/-35.18
# Hc_kA/m_=_6.30+/-0.77
# Mr_A/m_=_187.62+/-43.16
# Suceptibilidad_a_M=0_=_0.0315+/-0.0054

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_NEd013.txt	11/06/2024 11:20:45	-45.9	108.89	6.23	38460.00	451.14	1.361779e+05	3.632713e+00	6.421280e+00	119.23	1.624008e-07	4406	1.864e-02
135kHz_100dA_100Mss_NEd014.txt	11/06/2024 11:20:46	-45.8	110.40	6.13	38460.00	470.35	1.362089e+05	3.775917e+00	6.417084e+00	120.22	1.574073e-07	4405	1.911e-02
135kHz_100dA_100Mss_NEd015.txt	11/06/2024 11:20:46	-45.8	109.16	6.11	38460.00	462.14	1.361779e+05	3.714008e+00	6.416790e+00	117.96	1.570576e-07	4406	1.902e-02
135kHz_100dA_100Mss_NEd016.txt	11/06/2024 11:20:47	-45.8	110.23	6.22	38460.00	456.18	1.361779e+05	3.679621e+00	6.421278e+00	120.77	1.623993e-07	4406	1.888e-02
135kHz_100dA_100Mss_NEd017.txt	11/06/2024 11:20:47	-45.8	110.73	6.27	38460.00	452.29	1.362089e+05	3.651139e+00	6.423543e+00	121.82	1.650953e-07	4405	1.891e-02
135kHz_100dA_100Mss_NEd018.txt	11/06/2024 11:20:48	-45.8	109.35	6.19	38460.00	449.62	1.362089e+05	3.632576e+00	6.421184e+00	119.17	1.622887e-07	4405	1.880e-02
135kHz_100dA_100Mss_NEd019.txt	11/06/2024 11:20:49	-45.8	108.80	6.15	38460.00	451.73	1.362089e+05	3.638770e+00	6.419216e+00	117.69	1.599485e-07	4405	1.885e-02
135kHz_100dA_100Mss_NEd020.txt	11/06/2024 11:20:49	-45.8	110.06	6.18	38460.00	452.58	1.361779e+05	3.660058e+00	6.421594e+00	120.40	1.627805e-07	4406	1.904e-02
135kHz_100dA_100Mss_NEd021.txt	11/06/2024 11:20:50	-45.8	110.56	6.14	38460.00	461.70	1.362089e+05	3.725919e+00	6.421427e+00	122.45	1.625778e-07	4405	1.920e-02
135kHz_100dA_100Mss_NEd022.txt	11/06/2024 11:20:50	-45.8	109.40	6.05	38460.00	462.59	1.362089e+05	3.730227e+00	6.417468e+00	119.10	1.578700e-07	4405	1.937e-02
135kHz_100dA_100Mss_NEd023.txt	11/06/2024 11:20:51	-45.8	108.27	6.03	38460.00	457.17	1.361779e+05	3.689821e+00	6.417540e+00	117.85	1.579532e-07	4406	1.908e-02
135kHz_100dA_100Mss_NEd024.txt	11/06/2024 11:20:51	-45.8	108.34	6.11	38460.00	444.80	1.362089e+05	3.603745e+00	6.420420e+00	117.58	1.613797e-07	4405	1.893e-02
135kHz_100dA_100Mss_NEd025.txt	11/06/2024 11:20:52	-45.7	107.29	5.93	38460.00	461.14	1.361779e+05	3.723773e+00	6.414761e+00	116.49	1.546423e-07	4406	1.921e-02
135kHz_100dA_100Mss_NEd026.txt	11/06/2024 11:20:52	-45.7	107.11	5.96	38460.00	453.08	1.361779e+05	3.664024e+00	6.416887e+00	116.46	1.571709e-07	4406	1.907e-02
135kHz_100dA_100Mss_NEd027.txt	11/06/2024 11:20:53	-45.7	107.60	5.95	38460.00	457.75	1.361779e+05	3.700933e+00	6.416474e+00	117.27	1.566811e-07	4406	1.921e-02
135kHz_100dA_100Mss_NEd028.txt	11/06/2024 11:20:54	-45.5	107.50	5.94	38460.00	457.86	1.362089e+05	3.702292e+00	6.416507e+00	117.37	1.567193e-07	4405	1.923e-02
135kHz_100dA_100Mss_NEd029.txt	11/06/2024 11:20:54	-45.5	106.50	5.91	38460.00	453.29	1.362089e+05	3.663235e+00	6.414671e+00	114.54	1.545371e-07	4405	1.915e-02
135kHz_100dA_100Mss_NEd030.txt	11/06/2024 11:20:55	-45.4	106.12	5.83	38460.00	455.97	1.361779e+05	3.685231e+00	6.412733e+00	113.52	1.522375e-07	4406	1.932e-02
135kHz_100dA_100Mss_NEd031.txt	11/06/2024 11:20:55	-45.4	105.51	5.94	38460.00	439.04	1.362089e+05	3.563035e+00	6.416495e+00	112.94	1.567074e-07	4405	1.889e-02
135kHz_100dA_100Mss_NEd032.txt	11/06/2024 11:20:56	-45.2	105.64	5.93	38460.00	439.99	1.362089e+05	3.573929e+00	6.416502e+00	113.30	1.567146e-07	4405	1.894e-02
135kHz_100dA_100Mss_NEd033.txt	11/06/2024 11:20:56	-45.2	106.13	5.90	38460.00	447.68	1.361779e+05	3.627092e+00	6.416292e+00	114.78	1.564663e-07	4406	1.905e-02
135kHz_100dA_100Mss_NEd034.txt	11/06/2024 11:20:57	-44.9	105.47	5.77	38460.00	458.41	1.362089e+05	3.703558e+00	6.411005e+00	112.59	1.501824e-07	4405	1.944e-02
135kHz_100dA_100Mss_NEd035.txt	11/06/2024 11:20:57	-44.9	104.51	5.81	38460.00	445.84	1.361779e+05	3.612306e+00	6.412587e+00	111.14	1.520642e-07	4406	1.916e-02
135kHz_100dA_100Mss_NEd036.txt	11/06/2024 11:20:58	-44.7	104.81	5.87	38460.00	441.35	1.362089e+05	3.582269e+00	6.414390e+00	111.77	1.542072e-07	4405	1.898e-02
135kHz_100dA_100Mss_NEd037.txt	11/06/2024 11:20:58	-44.7	103.88	5.72	38460.00	454.07	1.361779e+05	3.672619e+00	6.410527e+00	111.21	1.496143e-07	4406	1.923e-02
135kHz_100dA_100Mss_NEd038.txt	11/06/2024 11:20:59	-44.4	105.47	5.77	38460.00	452.38	1.361779e+05	3.666120e+00	6.412656e+00	112.86	1.521450e-07	4406	1.945e-02
135kHz_100dA_100Mss_NEd039.txt	11/06/2024 11:21:00	-44.2	103.45	5.70	38460.00	452.29	1.361779e+05	3.655859e+00	6.409119e+00	109.49	1.479394e-07	4406	1.926e-02
135kHz_100dA_100Mss_NEd040.txt	11/06/2024 11:21:00	-44.2	103.62	5.71	38460.00	451.33	1.361779e+05	3.651244e+00	6.409527e+00	109.70	1.484276e-07	4406	1.930e-02
135kHz_100dA_100Mss_NEd041.txt	11/06/2024 11:21:01	-43.8	102.68	5.64	38460.00	453.59	1.361779e+05	3.668586e+00	6.408439e+00	109.28	1.471334e-07	4406	1.930e-02
135kHz_100dA_100Mss_NEd042.txt	11/06/2024 11:21:02	-43.5	104.25	5.61	38460.00	465.31	1.361779e+05	3.759108e+00	6.407594e+00	111.22	1.461305e-07	4406	1.972e-02
135kHz_100dA_100Mss_NEd043.txt	11/06/2024 11:21:02	-43.5	103.04	5.70	38460.00	444.68	1.362089e+05	3.606978e+00	6.409608e+00	108.46	1.485214e-07	4405	1.921e-02
135kHz_100dA_100Mss_NEd044.txt	11/06/2024 11:21:03	-43.2	101.83	5.69	38460.00	440.71	1.362089e+05	3.569458e+00	6.408118e+00	106.08	1.467537e-07	4405	1.904e-02
135kHz_100dA_100Mss_NEd045.txt	11/06/2024 11:21:03	-43.2	102.62	5.63	38460.00	455.61	1.362089e+05	3.679136e+00	6.406994e+00	108.36	1.454210e-07	4405	1.929e-02
135kHz_100dA_100Mss_NEd046.txt	11/06/2024 11:21:04	-42.7	102.66	5.62	38460.00	451.34	1.361779e+05	3.654620e+00	6.407664e+00	108.19	1.462151e-07	4406	1.938e-02
